university,career,inscription_date,first_name,last_name,gender,age,location,email
-universidad-abierta-interamericana,Actuario-,20/Dec/13,Maurice,scott,M,67,Algarrobo-del-aguila,Nicolethomas@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,21/Jan/10,Daisy,barton,F,58,Antonio-tomas,Edean@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Nov/09,Larry,anderson,M,89,Apeadero-quiroga,Stanleytaylor@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Sep/19,Collin,whitehead,M,86,4-de-noviembre,Pamela11@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Nov/26,Kathryn,humphrey,F,75,Ascencion,Qhardy@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/02,Carlos,phillips,M,77,Azopardo,Cynthia13@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/10,Samuel,fletcher,M,5,Carrizales,Charris@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/28,Lisa,gutierrez,F,22,Isidro-casanova,Tbrown@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Sep/13,Katherine,reid,F,3,Arteaga,Karatodd@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,21/Jan/12,Wanda,johnson,F,15,Alvarez,Urodriguez@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/26,Nichole,garrison,F,18,Arroyo-magdalena,Kennethcrawford@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/16,Lindsey,mason,F,26,Azteazu,Joneskenneth@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Nov/14,Justin,white,M,32,Arroyo-castillo,Sabrina18@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Sep/27,Preston,martinez,M,2,Aero-club-canal,Thomaskendra@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Dec/28,Natasha,miller,F,95,Temperley,Patriciabaker@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/31,Shane,blackwell,M,19,Hospital-necochea,Hollycabrera@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Nov/18,Dale,martinez,M,7,Libertad,Alyssa38@yahoo.com
-universidad-abierta-interamericana,Ingeniería-en-informática,21/Jan/24,Nicholas,barber,M,32,Aldecon,Meredith50@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Dec/15,Angela,reid,F,33,Bella-vista,Benjaminhenderson@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Oct/09,Raymond,rowland,M,98,Almacen-la-colina,Roberthernandez@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Dec/29,Ricardo,walker,M,6,Gente-grande,Ryanswanson@hotmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/14,Jason,hurst,M,0,Campo-crisol,Fprince@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/05,Megan,roach,F,3,Colonia-duportal,Bakerdanielle@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/27,Christopher,spears,M,30,Caseros,Kmeyer@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Dec/27,Gabriel,austin,M,12,Chivilcoy,Anelson@yahoo.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/05,Bethany,herman,F,80,San-mayol,Melissawilliams@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/30,Trevor,duncan,M,21,Buena-nueva,Dsmith@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/25,Parker,bell,M,66,Barrio-el-tontal,Greenallen@yahoo.com
-universidad-abierta-interamericana,Bioquímica,20/Oct/02,Walter,padilla,M,47,Adolfo-gonzales-chaves,Amejia@gmail.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/23,Danielle,schmidt,F,54,Arroyo-el-mocho,Christine69@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/26,Beverly,smith,F,5,Carlos-spegazzini,Joymartinez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/27,Matthew,cowan,M,13,Campo-de-los-andes,Loripoole@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Oct/05,Victoria,meyers,F,76,Alvarez-de-toledo,Hawkinsjennifer@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/13,Evelyn,lane,F,55,Cabure,Bradyyoung@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/06,Timothy,fisher,M,10,1-de-mayo,Osmith@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Sep/02,Christina,collins,F,0,Quilmes-oeste,Michaelharris@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/11,James,gregory,M,55,Deferrari,Clarkbrian@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/19,John,sanchez,M,10,Bajo-hondo,Andreclark@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/22,Brenda,schmidt,F,92,Cabreria,Glee@yahoo.com
-universidad-abierta-interamericana,Bioquímica,20/Nov/13,Carla,brooks,F,45,Cholila,Russellmichelle@hotmail.com
-universidad-abierta-interamericana,Agronomía,21/Jan/13,Mark,frye,M,12,25-de-mayo,Ramirezstephanie@gmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Nov/13,Frank,diaz,M,31,Colonia-rusa,Rodriguezjon@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Nov/05,Kristen,maldonado,F,30,Avena,Padillateresa@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Nov/26,Alexis,gonzalez,F,42,Almacen-castro,Lisasandoval@yahoo.com
-universidad-abierta-interamericana,Agronomía,21/Jan/16,Erin,bryant,F,27,Costa-grande,Jonespamela@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/10,Carolyn,marquez,F,91,Bajo-de-los-huesos,Wilsonadriana@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/30,Amy,morris,F,11,4-de-noviembre,Riddlechristopher@gmail.com
-universidad-abierta-interamericana,Agronomía,20/Oct/01,Marc,smith,M,64,Jose-maria-blanco,Lorettaalexander@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Nov/08,Johnny,reid,M,73,Algarrobo,Marshallzachary@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/24,Lee,leach,M,18,Abra-baya,Nfoster@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/27,Kathleen,paul,F,62,Ochenta-y-cuatro,Hmiller@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Oct/02,Brandon,jones,M,13,Campo-gimenez,Vgarcia@yahoo.com
-universidad-abierta-interamericana,Agronomía,20/Nov/21,Peter,keller,M,52,Colonia-beaufort,Cmendoza@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/30,Colin,smith,M,88,Longchamps,Wendysherman@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Nov/11,Andrew,mills,M,33,Kilometro-47,Calebcarrillo@hotmail.com
-universidad-abierta-interamericana,Bioquímica,20/Sep/20,Joshua,simpson,M,69,Adolfo-j-pomar,Brett13@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/25,Dustin,scott,M,46,Almacen-el-descanso,Acampbell@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,21/Jan/25,Jeffrey,cowan,M,60,Arroyo-claro,Edwardsamber@yahoo.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Dec/26,Dylan,smith,M,54,Carlos-salas,Qschultz@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/17,Gregory,mcdonald,M,61,Espartillar,Patriciaedwards@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Sep/19,Patrick,davidson,M,94,Alto-del-puesto,Jenniferrobinson@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Oct/31,Kendra,drake,F,69,Alizal,Nicholassnyder@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Nov/16,Margaret,thompson,F,43,Glew,Trevorjones@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/25,Michael,sawyer,M,97,El-talar,Pamelaroberts@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Dec/16,Elizabeth,gross,F,7,Cabred,Denise20@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/15,Derrick,zhang,M,68,Colonia-ensanche-sauce,Ntate@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Sep/24,Dawn,ramirez,F,57,Alto-del-puesto,Kjones@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/20,Tyler,rogers,M,42,Diego-lopez,Yjones@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/07,Diana,lynn,F,33,Barrio-el-tontal,Orrmelanie@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/30,Kristen,washington,F,77,Bonnement,Hwatkins@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/24,Karen,payne,F,34,Dudignac,Stephanieodonnell@hotmail.com
-universidad-abierta-interamericana,Farmacia,20/Oct/01,Edwin,dominguez,M,82,Campo-zavalla,Wilsonjoshua@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Oct/21,Mr.,scott,M,8,Acebal,Mariowalls@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Nov/23,Jeffrey,choi,M,76,Colonia-bombal-y-tabanera,Achavez@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/01,Victoria,garcia,F,76,Alfaland,Anthony52@yahoo.com
-universidad-abierta-interamericana,Farmacia,21/Jan/08,Audrey,swanson,F,72,Bahia-solano,Kristie47@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/13,Wayne,baker,M,17,Castelar,John43@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Sep/13,John,holland,M,70,El-guanaco,Leonstephanie@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/07,Rachel,smith,F,90,Aguirrezabala,Fkane@yahoo.com
-universidad-abierta-interamericana,Farmacia,20/Dec/08,Brianna,lopez,F,50,Cinco-saltos,Michaelclark@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/16,Andrew,huynh,M,4,El-lenguaraz,Sandrabrooks@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/15,Shelley,livingston,F,86,Empalme-san-carlos,Padillakathy@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/14,Stephanie,smith,F,13,Campo-largo,Rrodriguez@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/28,Robert,ortiz,M,85,Villa-ballester,Lacey21@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/12,Jessica,rogers,F,6,Campo-la-riviere,Merrittcarl@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Nov/18,Molly,evans,F,11,Esmeralda,Hortonvincent@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/14,Joseph,ray,M,25,Remedios-de-escalada,Eevans@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,21/Jan/19,Joann,smith,F,68,Alanices,Beth74@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Sep/28,Kimberly,huber,F,15,Dho,Johnkramer@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Nov/06,Cynthia,johnson,F,2,Cacique-ariacaiquin,Moranandrea@yahoo.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Nov/21,Andrew,johnson,M,9,Arturo-vatteone,Dale79@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Oct/12,William,clark,M,89,Atencio,Aaron51@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Nov/18,Paul,gardner,M,6,Antonio-tomas,Lvaughan@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/08,Cynthia,davis,F,21,Carlos-casares,Russellsteven@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,21/Jan/04,Christopher,carney,M,56,Avenida-ejercito-parana,Oevans@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/14,Chelsea,hodge,F,52,Arribeños,Luke09@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/02,Kenneth,gomez,M,5,Adolfo-alsina,Greenematthew@hotmail.com
-universidad-abierta-interamericana,Arquitectura,21/Jan/29,Zachary,irwin,M,29,Los-laureles,Christian60@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/30,Joel,bennett,M,77,Aldea-san-jorge,Bauerkristen@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/04,Alexa,freeman,F,5,Labarden,Zwood@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Dec/03,Gregory,parker,M,35,La-isabel,Laurenmurphy@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Oct/28,Robert,sparks,M,91,Villa-lerga,Bellgeorge@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Nov/21,Thomas,ross,M,15,Colonia-el-simbol,Torresmelanie@yahoo.com
-universidad-abierta-interamericana,Agronomía,21/Jan/21,Joseph,byrd,M,53,Colonia-campo-piaggio,Hardingnicole@gmail.com
-universidad-abierta-interamericana,Medicina,21/Jan/08,Yvonne,smith,F,52,Bartolome-mitre,Esavage@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,21/Jan/10,Matthew,reed,M,7,Lomas-de-zamora,Jwillis@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Oct/14,Aaron,decker,M,48,Barrio-trocha,Zpark@yahoo.com
-universidad-abierta-interamericana,Farmacia,21/Jan/01,Debra,howell,F,47,Lierra-adjemiro,Ericsmith@hotmail.com
-universidad-abierta-interamericana,Medicina,20/Oct/17,Ashley,rivas,F,61,Empalme-san-carlos,Melvin06@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,21/Jan/15,Katherine,weaver,F,9,Villa-santos-tesei,Grahamgloria@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Nov/04,James,green,M,43,General-gutierrez,Rebeccaford@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/24,Jordan,powers,M,64,Cululu,Bryan59@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/18,Christian,foster,M,26,Campamento-sol,Caseyharris@gmail.com
-universidad-abierta-interamericana,Actuario-,21/Jan/13,Carla,krueger,F,4,Araujo,Evelynbenton@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Oct/17,Bryan,bridges,M,56,Aguas-calientes,Fordjohnny@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/12,Alexander,smith,M,46,Alcaraz-1ro,Debra24@gmail.com
-universidad-abierta-interamericana,Medicina,20/Sep/16,Samuel,brown,M,85,San-clemente-del-tuyu,Coxryan@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/22,Sherry,mccoy,F,67,7-de-abril,Morgan18@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/06,Amanda,west,F,2,Kilometro-47,Briggsdanielle@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/17,Craig,oliver,M,91,Agua-rica,Tsaunders@gmail.com
-universidad-abierta-interamericana,Agronomía,20/Sep/24,Luis,vaughn,M,34,Punta-lara,James12@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,21/Jan/27,Jeffrey,wright,M,41,Arroyo-caraballo,Austin54@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/19,John,allen,M,56,Villa-ballester,Lauren82@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/25,Kenneth,macias,M,45,Los-cardos,Zmurphy@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Dec/16,Stacey,graves,F,15,El-jaguel,Robertsoncheryl@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Sep/21,Gina,marquez,F,58,Cucha-cucha,Pbaxter@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/13,Jared,zimmerman,M,69,Bustamante,John10@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Nov/20,Clinton,herrera,M,4,Villa-ruiz,Jack55@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/15,Brandon,gutierrez,M,20,San-lorenzo,Vroberts@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Sep/29,Lisa,anderson,F,13,Concepcion-del-bermejo,Brenda83@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Nov/30,Yvonne,hernandez,F,90,Los-laureles,Jbrooks@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Nov/30,Matthew,guzman,M,52,San-marcelo,Sullivanjohn@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/01,George,whitehead,M,6,9-de-julio,Donna68@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Nov/21,Vincent,thompson,M,9,Algarrobo,Vrodriguez@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,21/Jan/19,Karen,lopez,F,47,Bombal,Colejeremy@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/13,Vickie,perez,F,29,Gouin,Ashleyhess@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Jan/21,Fred,pearson,M,2,9-de-julio,John83@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/13,Laurie,nixon,F,60,Caraguatay,Kristinehess@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Oct/24,Megan,pittman,F,20,Colonia-rivas,Sonyajones@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Nov/14,Theodore,white,M,8,Palantelen,Telliott@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Nov/04,William,ray,M,42,Bustamante,Fdrake@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Nov/24,Bryan,torres,M,84,Amberes,Manuel44@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Sep/13,Melanie,henry,F,45,Bajo-de-los-sueldos,Sanchezmonique@hotmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/16,Isaiah,calhoun,M,42,Colonia-los-zapallos,Brandon49@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/02,Stephanie,clark,F,51,Campo-charo,Williamsjacqueline@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,21/Jan/31,Gwendolyn,allen,F,20,Colonia-baron,Emily98@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/15,Jennifer,lang,F,35,Catinzaco,Millerrobert@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Sep/23,Morgan,thomas,F,78,Agua-salada,Eric55@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/18,Jeffrey,robinson,M,86,Kilmetro-165,Ffarrell@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/15,Karen,chan,F,77,Antonio-tomas,Hernandezjames@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Oct/03,Chad,harrington,M,57,El-socorro,Samantha87@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/10,Elizabeth,henry,F,1,Campo-quiñones,Frank54@hotmail.com
