university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad de buenos aires,licenciatura en musicoterapia,2021-03-14,mariah,woodard,female,66,1713,barrio parque leloir,datkinson@gmail.com
universidad de buenos aires,farmacia,2020-09-28,michael,griffith,male,98,9223,alto rio pico,lisagutierrez@gmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-01-16,michael,english,male,20,5381,bella vista,flemingdavid@yahoo.com
universidad de buenos aires,licenciatura en psicología,2021-01-04,joshua,spencer,male,73,1822,valentin alsina,nsingleton@hotmail.com
universidad de buenos aires,actuario,2020-11-29,natalie,berry,female,36,3180,diego lopez,michaelbauer@hotmail.com
universidad de buenos aires,ingeniería electrónica,2021-09-21,gregory,daniel,male,67,7112,aguas verdes,martinanthony@yahoo.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2021-08-24,janet,rose,female,12,1704,ramos mejia,mackrichard@yahoo.com
universidad de buenos aires,licenciatura en terapia ocupacional,2020-09-23,adrian,blevins,male,7,4631,antiguo,walkerkevin@gmail.com
universidad de buenos aires,ingeniería electrónica,2021-10-16,summer,trevino,female,4,2846,anahi,jamesjimenez@hotmail.com
universidad de buenos aires,técnico para bioterios,2021-10-07,william,lopez,male,63,4722,el duraznillo,xwilliams@yahoo.com
universidad de buenos aires,licenciatura en psicología,2020-09-09,stephanie,padilla,female,29,1881,san francisco solano,oneillmichael@yahoo.com
universidad de buenos aires,licenciatura en artes,2021-11-02,monica,wells,female,85,1911,bme bavio gral mansilla,mariadixon@hotmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-05-08,marissa,alexander,female,3,2725,hughes,ihunt@yahoo.com
universidad de buenos aires,licenciatura en administración,2021-02-23,christopher,lynch,male,50,2242,arijon,david93@yahoo.com
universidad de buenos aires,diseño industrial,2021-04-28,nicholas,wilcox,male,68,3113,colonia celina,robinsonholly@gmail.com
universidad de buenos aires,ciencias veterinarias,2021-01-04,christopher,parker,male,22,1611,don torcuato,ronaldvaughn@hotmail.com
universidad de buenos aires,licenciatura en sociología,2021-08-26,carl,riley,male,30,6643,araujo,zimmermanheather@gmail.com
universidad de buenos aires,licenciatura en administración,2021-04-02,david,steele,male,71,6720,kilometro 125,stevenbishop@hotmail.com
universidad de buenos aires,ingeniería electrónica,2021-07-07,rodney,smith,male,16,2635,cañada del ucle,davidkaufman@gmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-01-05,beverly,sanders,female,48,8364,chimpay,tbaker@hotmail.com
universidad de buenos aires,licenciatura en ciencia política,2020-09-30,nicole,brown,female,78,6507,corbett,john33@hotmail.com
universidad de buenos aires,licenciatura en musicoterapia,2021-10-02,robert,maldonado,male,0,3050,calchaqui,greeneandrew@hotmail.com
universidad de buenos aires,licenciatura en musicoterapia,2021-08-03,daniel,johnston,male,81,9040,cañadon botello,anthony54@hotmail.com
universidad de buenos aires,licenciatura en kinesiología y fisiatría,2021-07-30,amy,williams,female,13,4561,la chinaca,alyssacarter@yahoo.com
universidad de buenos aires,ingeniería mecánica,2021-11-11,ashley,peters,female,74,6354,colonia la gaviota,allison97@yahoo.com
universidad de buenos aires,licenciatura en musicoterapia,2021-09-16,paul,cole,male,40,8301,planicie banderita,alexisburnett@yahoo.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-10-14,carrie,anderson,female,47,3441,algarrobo,gdrake@hotmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2020-11-10,gabrielle,lee,female,5,1649,zona delta tigre,matthewslindsay@gmail.com
universidad de buenos aires,farmacia,2021-09-14,ralph,sims,male,86,6321,caichue,melanieowens@hotmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2020-11-23,cindy,dixon,female,44,6269,la colina,mmiller@yahoo.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-01-27,david,wilson,male,76,1765,isidro casanova,jerome17@gmail.com
universidad de buenos aires,arquitectura,2021-12-09,miranda,roberts,female,31,6561,blanca grande,jonathan37@hotmail.com
universidad de buenos aires,ingeniería en informática,2021-04-24,adam,ryan,male,70,9039,hito 45,tabitha19@gmail.com
universidad de buenos aires,licenciatura en sociología,2020-11-23,nancy,villegas,female,31,3109,colonia centenario,stantondavid@yahoo.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-02-27,joshua,hopkins,male,43,3555,campo huber,sherryelliott@gmail.com
universidad de buenos aires,agronomía,2021-02-04,chad,tran,male,28,6279,batavia,taylormark@yahoo.com
universidad de buenos aires,ingeniería mecánica,2021-11-17,scott,taylor,male,60,3300,arroyo,agillespie@yahoo.com
universidad de buenos aires,actuario,2021-06-09,erik,stewart,male,2,8151,el zorro,pattersonjustin@gmail.com
universidad de buenos aires,licenciatura en ciencia política,2020-12-01,veronica,wilson,female,5,6601,altamira,anne74@yahoo.com
universidad de buenos aires,licenciatura en psicología,2021-12-26,andrew,parrish,male,59,3048,angeloni,bellryan@hotmail.com
universidad de buenos aires,licenciatura en psicología,2020-11-21,gabriel,cameron,male,5,2760,colonia los tres usaris,thomas05@yahoo.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,2021-02-14,austin,clark,male,97,3386,caraguatay,lmullins@hotmail.com
universidad de buenos aires,diseño industrial,2020-11-12,kelly,miller,female,49,5603,cañada seca,mclaughlinjustin@gmail.com
universidad de buenos aires,licenciatura en administración,2021-01-06,stephanie,scott,female,8,5770,chacras viejas,patelbrian@yahoo.com
universidad de buenos aires,licenciatura en ciencias de la computación,2021-05-13,pamela,moore,female,7,1986,altamirano,lramirez@yahoo.com
universidad de buenos aires,ingeniería en informática,2021-03-21,michele,martinez,female,9,3177,altamirano norte,ewalters@hotmail.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2021-07-27,clifford,nichols,male,97,8416,anecon grande,eedwards@hotmail.com
universidad de buenos aires,ciencias veterinarias,2021-01-28,,regina,female,26,6703,alastuey,cruzleslie@hotmail.com
universidad de buenos aires,licenciatura en ciencias antropológicas,2021-04-16,april,giles,female,66,1893,centro agricola el pato,josephgonzales@gmail.com
universidad de buenos aires,ingeniería mecánica,2020-12-28,vernon,chavez,male,59,2202,cerana,lortiz@yahoo.com
universidad de buenos aires,licenciatura en administración,2020-11-25,joseph,alexander,male,64,6441,colonia baron hirsch,kellerbruce@gmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,2020-10-20,manuel,brown,male,75,5413,apeadero las chimbas,amy67@yahoo.com
universidad de buenos aires,licenciatura en ciencias ambientales,2021-07-19,michael,adams,male,4,7101,cerro de la gloria canal 15,gmckenzie@hotmail.com
universidad de buenos aires,licenciatura en psicología,2020-10-27,julia,young,female,77,6279,batavia,thomas68@hotmail.com
universidad de buenos aires,farmacia,2021-10-09,leslie,nguyen,female,84,4501,abra del trigo,romerogabriel@gmail.com
universidad de buenos aires,licenciatura en terapia ocupacional,2021-03-21,melanie,carter,female,38,6475,esteban de luca,joshuamorton@gmail.com
universidad de buenos aires,contador público,2021-05-14,nina,carlson,female,78,3133,arroyo burgos,omcmahon@yahoo.com
universidad de buenos aires,licenciatura en artes,2021-04-01,kevin,little,male,11,3016,san jose,fmiller@gmail.com
universidad de buenos aires,licenciatura en ciencias biológicas,2021-05-26,summer,hurley,female,39,3386,caraguatay,jeremy43@gmail.com
universidad de buenos aires,diseño de imagen y sonido,2021-04-05,shawn,flores,male,30,8129,17 de agosto,annajoyce@yahoo.com
universidad de buenos aires,licenciatura en ciencias geológicas,2020-11-17,laura,smith,female,25,1757,gregorio de laferrere,rachel35@gmail.com
universidad de buenos aires,licenciatura en musicoterapia,2020-11-05,megan,brown,female,26,7165,faro querandi,williamsjason@hotmail.com
universidad de buenos aires,licenciatura en ciencias de la educación,2020-11-15,jonathan,hood,male,25,2533,los cardos,richrobert@yahoo.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,2021-09-07,maurice,braun,male,83,7161,labarden,bondmaria@gmail.com
universidad de buenos aires,agronomía,2021-12-09,matthew,kirby,male,14,3714,9 de julio,janetandrews@yahoo.com
universidad de buenos aires,farmacia,2021-03-04,brandi,hansen,female,64,8142,colonia barga,michelle47@yahoo.com
universidad de buenos aires,contador público,2021-06-26,sharon,hoffman,female,90,6607,anasagasti,thomashughes@hotmail.com
universidad de buenos aires,ciencias veterinarias,2020-10-21,kimberly,calhoun,female,48,3197,abra guazu,hgordon@gmail.com
universidad de buenos aires,licenciatura en planificación y diseño del paisaje,2021-11-28,stephanie,porter,female,72,7172,colonia ferrari,kingkatie@hotmail.com
universidad de buenos aires,ciencias veterinarias,2021-09-02,tricia,bryant,female,59,3226,buena vista,lisa03@hotmail.com
universidad de buenos aires,diseño de imagen y sonido,2021-02-04,pamela,landry,female,48,3023,cululu,nmcdonald@yahoo.com
universidad de buenos aires,ingeniería mecánica,2020-10-09,troy,black,male,82,3474,chavarria,barnesvalerie@gmail.com
universidad de buenos aires,técnico para bioterios,2021-05-30,peter,davis,male,34,5541,algarrobal abajo,corymcclain@hotmail.com
universidad de buenos aires,diseño de imagen y sonido,2021-08-07,victor,acosta,male,0,3443,colonia mendez bar,fmarshall@yahoo.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2020-09-09,gary,conner,male,82,3111,almacen cristian schubert,jason40@gmail.com
universidad de buenos aires,diseño industrial,2021-08-18,taylor,johnson,male,10,1708,moron,eric51@yahoo.com
universidad de buenos aires,licenciatura en sociología,2021-07-30,nicole,taylor,female,64,4715,agua verde,reginald93@gmail.com
universidad de buenos aires,bioquímica,2021-12-24,cathy,phillips,female,0,1854,longchamps,qsimpson@hotmail.com
universidad de buenos aires,licenciatura en ciencias geológicas,2021-12-13,vanessa,smith,female,8,5773,cañada,cynthiacarter@hotmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-01-28,melanie,kelly,female,63,7408,la colina,michael61@yahoo.com
universidad de buenos aires,diseño de imagen y sonido,2021-09-03,heather,hernandez,female,62,9410,bahia lapataia,nhoward@hotmail.com
universidad de buenos aires,ingeniería en informática,2021-03-13,caleb,lewis,male,47,4164,bajastine,ericmeyer@yahoo.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-04-26,nichole,hill,female,71,6053,el peregrino,paulstephanie@hotmail.com
universidad de buenos aires,licenciatura en ciencia política,2020-09-14,joseph,wallace,male,66,1911,bme bavio gral mansilla,sramos@gmail.com
universidad de buenos aires,licenciatura en ciencias de la computación,2020-11-16,jessica,adams,female,4,5533,9 de julio,johnreynolds@yahoo.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-09-14,brittany,barnes,female,83,6335,graciarena,brianaduke@gmail.com
universidad de buenos aires,licenciatura en relaciones del trabajo,2021-11-23,william,brooks,male,95,3705,10 de mayo,vbuckley@yahoo.com
universidad de buenos aires,ingeniería mecánica,2021-07-18,cheyenne,gray,female,79,1653,villa ballester,elambert@yahoo.com
universidad de buenos aires,medicina,2021-02-25,michelle,contreras,female,81,6405,30 de agosto,amber91@gmail.com
universidad de buenos aires,ingeniería electrónica,2021-09-14,jeffrey,stevenson,male,15,6411,bravo del dos,brian41@yahoo.com
universidad de buenos aires,actuario,2021-01-05,barbara,clark,female,0,8536,chipauquil,wendy21@gmail.com
universidad de buenos aires,licenciatura en administración,2021-11-19,tricia,petty,female,20,2603,chapuy,krobbins@yahoo.com
universidad de buenos aires,licenciatura en ciencias ambientales,2020-11-16,kevin,wood,male,33,3541,campo las puertas,mckeerobert@yahoo.com
universidad de buenos aires,ingeniería electrónica,2021-05-22,melanie,wright,female,92,4504,23 de agosto,marygoodman@hotmail.com
universidad de buenos aires,diseño de imagen y sonido,2020-10-26,joseph,west,male,67,8402,dina huapi,nguyenkristen@hotmail.com
universidad de buenos aires,licenciatura en ciencias geológicas,2020-12-13,richard,prince,male,17,4740,agua salada,nancy50@yahoo.com
universidad de buenos aires,licenciatura en sociología,2021-05-30,jose,scott,male,15,6403,badano,josephboone@hotmail.com
universidad de buenos aires,licenciatura en ciencias de la educación,2021-12-23,patricia,lee,female,76,7267,alvarez de toledo,barberemily@hotmail.com
universidad de buenos aires,técnico para bioterios,2021-05-17,denise,hoffman,female,79,3378,22 de diciembre,icampos@gmail.com
universidad de buenos aires,licenciatura en ciencias ambientales,2020-12-23,michelle,berger,female,2,8200,colonia lia y allende,jrussell@yahoo.com
universidad de buenos aires,técnico para bioterios,2020-10-29,shawn,mcclain,male,9,2709,los indios,megan30@yahoo.com
universidad de buenos aires,licenciatura en ciencias geológicas,2021-06-17,todd,villanueva,male,60,5591,alpatacal,campbelljessica@gmail.com
universidad de buenos aires,ingeniería en informática,2021-09-30,wayne,simmons,male,68,1757,gregorio de laferrere,william34@yahoo.com
universidad de buenos aires,licenciatura en sociología,2020-12-29,ronald,martin,male,96,9030,rio mayo,chelseatravis@yahoo.com
universidad de buenos aires,diseño industrial,2021-11-29,jordan,harding,male,46,4500,alto del saladillo,adam57@yahoo.com
universidad de buenos aires,licenciatura en administración,2021-10-03,angel,carter,female,9,1895,arturo segui,llucero@gmail.com
universidad de buenos aires,bioquímica,2021-06-02,melissa,robinson,female,19,3132,el pingo,aaron17@gmail.com
universidad de buenos aires,técnico para bioterios,2021-07-29,ashley,mccann,female,29,3005,colonia california,justinjohnson@yahoo.com
universidad de buenos aires,licenciatura en gestión de agroalimentos,2020-10-19,rachel,morgan,female,1,5401,barrio el tontal,mark74@yahoo.com
universidad de buenos aires,licenciatura en sociología,2020-11-21,brandon,green,male,93,5317,apoyaco,gomezlaura@yahoo.com
universidad de buenos aires,licenciatura en artes,2021-10-05,jimmy,kim,male,67,3405,algarrobal puisoye,claytoncolleen@yahoo.com
universidad de buenos aires,ingeniería mecánica,2020-10-16,jeremy,murphy,male,44,2248,bernardo de irigoyen,jessica90@gmail.com
universidad de buenos aires,ingeniería electrónica,2021-11-15,thomas,king,male,31,9039,hito 45,maxwellgeorge@gmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-05-24,claudia,austin,female,54,7630,hospital necochea,ashleyshannon@hotmail.com
universidad de buenos aires,licenciatura en ciencia y tecnología de alimentos,2021-12-27,tina,atkins,female,22,2615,la gama,leerichard@hotmail.com
universidad de buenos aires,licenciatura en producción de bioimagenes,2021-02-09,joshua,george,male,14,2603,chapuy,mullinslauren@hotmail.com
universidad de buenos aires,ingeniería electrónica,2021-06-13,angela,garcia,female,9,6667,agustin mosconi,hannah96@gmail.com
